osm_id,name,type,latitude,longitude,address,city,province
7434134685,Clicks,pharmacy,-27.977343,26.734398,"Buiten Street, 9459",Matjhabeng Local Municipality,North West
7434135385,Dis-Chem,pharmacy,-26.1610474,28.1710911,"Edenvale road, 1614",,Gauteng
7434137585,Sonmed,clinic,-25.4793943,30.9692869,"Faurie Street, 1212",Mbombela,Mpumalanga
7434138185,Sentrum,pharmacy,-27.980645,26.7415434,"Buiten Street, 9460",Matjhabeng Local Municipality,North West
7434138186,Checkers Dispensary,pharmacy,-26.1620874,28.1706566,"Hyperama Link Road, 1406",,Gauteng
7434171485,Murrayfield Pharmacy,pharmacy,-25.7560854,28.3068637,"Rossouw Street, 0184",Pretoria,Gauteng
7434172285,Sonmed,clinic,-25.4791958,30.9694984,"Annecke Street, 1212",Mbombela,Mpumalanga
7434172286,Arrie Nel Wilgers Pharmacy,pharmacy,-25.75798,28.3220563,"Rossouw Street, 0184",Pretoria,Gauteng
7434177285,Dowerglen Pharmacy,pharmacy,-26.14391,28.1381482,"Elm Road, 1609",,Gauteng
7434177686,Dischem Pharmacy,pharmacy,-26.1006195,28.1523263,"Queen Street, 1620",Sandton,Gauteng
7434188185,Mopani pharmacy,clinic,-25.4718419,30.9676909,"Silva Street, 1212",Mbombela,Mpumalanga
7434192485,Mopani Pharmacy,clinic,-25.4688731,30.9560877,"Wild Fig Street, iLanga Mall, 1212",Mbombela,Mpumalanga
7434199285,Pick n Pay Pharmacy,pharmacy,-26.118033,28.2805735,"Stanley Road, 1622",,Gauteng
7434199286,Clicks,pharmacy,-25.469711,30.9560877,"Wild Fig Street, iLanga Mall, 1200",Mbombela,Mpumalanga
7434200585,Clicks,pharmacy,-25.7854833,28.2813299,"Bancor Avenue, 0063",Pretoria,Gauteng
7434213986,Intercare Glenfair,doctors,-25.7654215,28.2814318,"20, Alkantrant Road, 0081",Pretoria,Gauteng
7434214985,Opticross Optometrists,clinic,-26.1052104,27.9769206,"Rabie Street, 2194",Randburg,Gauteng
7434214988,Pick n Pay Pharmacy,pharmacy,-26.0857522,28.2524264,"Loam Road, 1630",,Gauteng
7434236787,Dis-Chem Pharmacy Lynnwood Lane,pharmacy,-25.7684216,28.3286977,"The Highway Street, 0050",Pretoria,Gauteng
7434236886,Dr TJ Schimdt,doctors,-26.156921,28.3323079,"Struben Street, 1501",,Gauteng
7434240286,De La Harpe Antoinette L,doctors,-25.7890508,28.2934225,"494, Elsa Olivier Street, 0081",Pretoria,Gauteng
7434304385,Dis-Chem,pharmacy,-25.7778513,28.2571523,"Pinaster Avenue, 0102",Pretoria,Gauteng
7436431714,Dr Fred Musoke,doctors,-25.6707341,28.1069573,,Pretoria,Gauteng
7436431715,Karenpark Apotheek,pharmacy,-25.6711056,28.1069949,,Pretoria,Gauteng
7444059366,Tileba Apteek,pharmacy,-25.6783343,28.1481457,"Scoter Avenue, 0155",Pretoria,Gauteng
7457350818,,dentist,-29.4844376,30.2317966,,,KwaZulu-Natal
7457350819,,doctors,-29.4843928,30.2317196,,,KwaZulu-Natal
7458039086,Duff Scott Hospital,hospital,-26.8630855,26.8026293,,,North West
7459014797,Life Anncron Hospital,hospital,-26.8409416,26.6681219,"25, Hartley Street, 2571",Klerksdorp,North West
7459150094,Marmed Klerksdorp,hospital,-26.8394524,26.6685213,"29, Andrew Street, 2571","Klerksdorp, North West",North West
7459172732,Faber & Du Plessis Orthopaedic Centre,yes,-26.8361566,26.6680189,,,North West
7464108214,,pharmacy,-26.8433524,26.7737614,,,North West
7464108215,Nandaline Apteek,pharmacy,-26.8433524,26.7737631,,,North West
7467780954,Clicks,pharmacy,-26.8356172,26.6781404,,,North West
7467814840,Wilkoppies Pharmacy,pharmacy,-26.8378093,26.6771398,,,North West
7471640843,Henie Joubert optometrist,optometrist,-26.8463939,26.6728314,,,North West
7479117747,,dentist,-23.9087741,29.4560051,,,Limpopo
7479117750,Palm Health Medi Centre,doctors,-23.9087661,29.4560789,,,Limpopo
7481690253,Samual Walker,pharmacy,-26.8397559,26.6770085,,,North West
7481829242,Nu Breath Building,dentist,-26.8364219,26.6785322,,,North West
7481922492,Eunice Bierman audiologist,audiologist,-26.8352802,26.6783825,,,North West
7481922494,Dermaplastic,yes,-26.8351965,26.6787836,,,North West
7482044165,Dr Hennie Scholtze,doctors,-26.8317131,26.6794758,,,North West
7482044166,De JPL Nel,doctors,-26.8312673,26.6793748,,,North West
7482044167,Dr Frans Venter,dentist,-26.8312099,26.6793775,,,North West
7482044168,Anette van Tonder,doctors,-26.8311189,26.6793963,,,North West
7482055090,Ampath wilmed park,laboratory,-26.8328433,26.6782278,,,North West
7482654510,Mintys Chemist,pharmacy,-26.8414271,26.6675206,,,North West
7482740109,huis servaas,alternative,-26.8434245,26.6672918,,,North West
7514770885,Living Hope,centre,-34.1323547,18.3843493,"931, Kommetjie Road",,Western Cape
7528071489,Dr J Lalloo,doctors,-34.0717894,18.5491619,"1, Benguela Avenue, 7798",Strandfontein,Western Cape
7528698995,Wavecrest Pharmacy,pharmacy,-34.0719681,18.549319,,,Western Cape
7537076320,Windsor East Clinic,clinic,-26.1225035,27.9758128,"57, Earls Avenue",Windsor East,Gauteng
7599436848,Dis-Chem,pharmacy,-33.9892764,18.4849605,7708,,Western Cape
7599436849,Clicks,pharmacy,-33.989223,18.4854111,,,Western Cape
7610065453,Medicross Family Medical Centre,centre,-26.7109965,27.0937833,,,Gauteng
7616204636,Lautz laan pharmacy,pharmacy,-26.8366207,26.655696,,,North West
7616409703,Klerksdorp-Tshepong Hospital,hospital,-26.8777683,26.6626098,"John Orr Street, 2571","Neserhof, Klerkdorp",North West
7617639184,Moosas Pharmacy,pharmacy,-26.8638853,26.6620236,,,North West
7617668014,Oudorp Pharmacy,pharmacy,-26.8650198,26.6502747,,,North West
7617668015,Dr M P loubser,dentist,-26.8651052,26.6505046,,,North West
7621891342,SANBS,blood_donation,-26.2753592,28.4550695,,,Gauteng
7622195202,Clicks,pharmacy,-26.2748996,28.4550599,,,Gauteng
7622195203,Dischem,pharmacy,-26.2753422,28.4535724,,,Gauteng
7623818650,Legae Private Clinic,clinic,-25.5258535,28.0378121,,,Gauteng
7660111428,D. J. Prinsloo,doctors,-25.7102968,28.136566,,,Gauteng
7678923893,Ngaka,doctors,-24.8841566,28.3008362,"Potgieter Road, 0480",Bela-Bela,Unknown
7682081552,Ladanna Med,doctors,-23.879154,29.4422102,"Doornkraal Street, 0699",Polokwane,Limpopo
7711787738,Dr. Moremi Surgery,hospital,-25.0330539,29.0897736,"H23, Dr Moremi Street, 0450",Marble Hall,Mpumalanga
7729951651,"Menlyn Retail Park, Clicks Pharmacy",clinic,-25.7876763,28.2766306,"Lois Avenue, Menlyn Retail Park, 0161",Pretoria,Gauteng
7745921859,Somnium,physiotherapist,-23.6909083,27.7006574,,,Limpopo
7745921860,Somnium,audiologist,-23.6909274,27.700762,,,Limpopo
7762379262,Phomolong Medical Centre,clinic,-25.6378992,27.212369,Makheni Street,Tlhabane,Gauteng
7773200333,dental surgery,dentist,-26.1888591,28.0503213,,,Gauteng
7794669395,,doctors,-26.236993,27.9289809,,,Gauteng
7882627289,Mokgola clinic,clinic,-25.3288536,26.1231481,Stand 577,"Motswedi,Zeerust",North West
7896380488,Tower Psychiatric Hospital,hospital,-32.7737012,26.6260359,,,Eastern Cape
7905889347,Vision on site Optometrists,doctors,-26.1929404,28.0356449,Jorissen Street,,Gauteng
7952877947,Sparksport Pharmacy,pharmacy,-29.8505594,30.9995658,,,KwaZulu-Natal
8000665085,Fleminggebou Surgery,doctors,-33.9624352,25.6244123,"North Union Street, 6006",Gqeberha,Eastern Cape
8007661905,,clinic,-26.7449097,28.7446253,,,Gauteng
8007661914,,clinic,-26.7626338,28.7761705,,,Gauteng
8011169825,,doctors,-26.6595018,28.586726,,,Gauteng
8061837569,Cherokee,pharmacy,-25.7495445,28.1920304,"10, Francis Baard Street, 0126",Pretoria,Gauteng
8067717086,Institute of Healthy Aging,yes,-33.919506,18.3864978,"10, Kloof Road, 8060",Cape Town,Western Cape
8075155331,Dis-Chem,pharmacy,-25.7511445,28.2228563,"Shop B03, Kirkness Street, 0002",Pretoria,Gauteng
8116691719,,doctors,-26.3671851,28.126377,,,Gauteng
8121013937,,clinic,-32.9811813,27.6444164,,,Eastern Cape
8121013938,Needs Camp Clinic,clinic,-33.0055465,27.6471884,Need`s Camp,"Buffalo City Metropolitan Municipality, Eastern Cape",Eastern Cape
8228864969,M Klopper,physiotherapist,-25.7744203,28.3356797,,,Gauteng
8231797040,Just Physio,physiotherapist,-25.779321,28.2940292,"342, Glenwood Road, 0081",Pretoria,Gauteng
8252442416,Antulay’s Pharmacy,pharmacy,-26.3243757,27.8582942,,,Gauteng
8262384547,Olen Apteek,pharmacy,-26.6954367,27.1122126,,,Gauteng
8263339015,Potgietersrus Pharmacy,pharmacy,-24.1844963,29.0123189,"Thabo Mbeki Drive, 0600",Mokopane,Limpopo
8265887694,Nkwalini Clinic,clinic,-28.7260292,31.5250155,,,KwaZulu-Natal
8299869917,Openways Surgery,doctors,-33.9766437,18.4853071,"19, Belvedere Road, 7708",Cape Town,Western Cape
8315384221,Mediplace Pharmacy,pharmacy,-33.9312911,18.4548487,,,Western Cape
8320831820,Victoria Medi-Place,doctors,-33.9295035,18.4504146,"123, Victoria Road, 7915","Woodstock, Cape Town",Western Cape
8327702230,FIRSTCARE MEDICAL CLINIC,clinic,-24.8849348,28.284541,"2, Mentz Avenue, 0480",BELA BELA,North West
8336772629,,doctors,-25.7404641,28.1729304,,,Gauteng
8337004518,Dr Faeza Arnold,doctors,-33.9317748,18.4564435,"259, Victoria Road, 7925",Salt River,Western Cape
8349308176,,pharmacy,-25.6697757,28.1127997,,,Gauteng
8349308177,,psychotherapist,-25.6697089,28.1131025,,,Gauteng
8354575522,Clicks,pharmacy,-33.9371071,18.4625152,"368, Main Road, 7925","Observatory, Cape Town",Western Cape
8354763554,Lifestyle Pharmacy,pharmacy,-33.941802,18.4665991,"423, Main Road, 7925","Observatory, Cape Town",Western Cape
8359998669,Clicks,pharmacy,-26.0993925,28.0494518,,,Gauteng
8424499017,Life Hunterscraig,clinic,-33.9687577,25.6097561,"22, Park Drive, 6000",Gqeberha,Eastern Cape
8440133619,Dr R. Madi,doctors,-25.6711714,28.1070063,,Pretoria,Gauteng
8440133620,Dr van der Valt en Vennote;Dr van Rensburg & Partners,dentist,-25.6712248,28.1070166,,Pretoria,Gauteng
8488732070,Indawo Ka Dokotela Surgery,clinic,-28.9478809,31.7344615,,,KwaZulu-Natal
8505954878,Arrie Nel Pharmacy,pharmacy,-25.7897834,28.2896049,"474, Winifred Yell Street, 0042",Pretoria,Gauteng
8528539219,JJS Dentistry,dentist,-33.9123147,18.4225189,"3, Dock Road, 8001",Cape Town,Western Cape
8584448829,,clinic,-26.6604563,28.5848314,,,Gauteng
8586832981,Clicks Pharmacy Mamelodi Crossing;Cicks pharmacy,hospital;pharmacy,-25.7150599,28.3337678,"shop H38, Maphalla Drive, 0127",Tswane,Gauteng
8586832982,Kalapeng Mamelodi Crossing Pharmacy,clinic,-25.7140923,28.3344023,"Shop S7 Stand 40327, Maphalla Drive, 0122",Mamelodi Pretoria,Gauteng
8586941239,Mamelodi Pharmacy,hospital,-25.7123167,28.3469792,"Tsweu Street, 0122",Pretoria,Gauteng
8591738562,Life Flora Clinic,hospital,-26.1517688,27.919683,"William Nicol Street North, 1709",Roodepoort,Gauteng
8599351361,COVID Testing - Drive-Through,clinic,-26.0974496,28.0317676,"49, Winnie Mandela Drive",Johannesburg,Gauteng
8599822996,COVID Testing - Drive Through,clinic,-26.1151347,28.1356683,"42, Longmeadow Boulevard, 2090",Johannesburg,Gauteng
8599837193,COVID Testing - Drive Trough,hospital,-26.1344659,28.0419793,"52, Bompas Road",Randburg,Gauteng
8599879441,COVID Testing - Drive Through,clinic,-26.1502741,28.1240455,"2, Wordsworth Avenue, 2145",Germinston,Gauteng
8625187116,North Pharmacy,pharmacy,-27.4597515,23.4345029,"206, Livingstone Street, 8460",Kuruman,Northern Cape
8638017967,,pharmacy,-29.3515359,21.1499249,"Booysen Street, 8900",Kenhardt,Northern Cape
8654207179,Medicross the Berg,clinic,-26.1629174,27.9526219,"The Berg Shopping Centre, Bergbron Drive, 1709",Johannesburg,Gauteng
8662661342,Dr Richard Wayman,alternative,-26.1281342,27.9673728,,,Gauteng
8672055658,Lolo Women Clinic,clinic,-25.8580212,25.6439352,,,North West
8719481648,,clinic,-30.5942216,27.1025331,,,Eastern Cape
8727952083,Chief Albert Luthuli Memorial Clinic,hospital,-27.8359767,26.3666323,"565, 3rd Avenue, 9680",Wesselsbron,North West
8728543750,Clicks,pharmacy,-25.8363775,28.1401956,,,Gauteng
8733403854,Gezina Pharmacy,pharmacy,-25.7265862,28.2035356,,Pretoria,Gauteng
8733666517,8th Avenue Clinic,clinic,-26.110422,28.0962312,8th Avenue,,Gauteng
8736104337,Sannieshof Pharmacy,pharmacy,-26.5309315,25.8106633,,,North West
8742862143,Pathcare Vermaak COVID-19 Testing Centre,laboratory,-25.7102791,28.1925649,"334, Booysen Street",Pretoria,Gauteng
8743388577,Medi Centre,clinic,-25.7176288,28.1533288,,Pretoria,Gauteng
8772757036,Spreekkamers Surgery,doctors,-25.6571331,27.254303,,,Gauteng
8772757043,Ridder Pharmarcy/Apteek,pharmacy,-25.6569827,27.2541721,"37, Ridder Street, 0299",Rustenburg,Gauteng
8793356379,Med Step Clinic,clinic,-25.7111408,28.1951323,"353B, Booysen Street, 0084",Pretoria,Gauteng
8806524357,Gansbaai Clicks,pharmacy,-34.5879831,19.3505577,,,Western Cape
8866159617,Covid Testing,hospital,-33.9011923,18.6115614,,,Western Cape
8869714938,Vutlhari,yes,-23.3819073,30.179785,,,Limpopo
8879111583,Lancet Labratories Covid 19 Testing Site,clinic,-26.1058106,27.7755039,"1, Boshoff Street, 1739",Krugersdorp,Gauteng
8879134786,Lancet Labratories Covid-19 Testing Stie,clinic,-26.1779419,28.1366491,"8, Park Street, 2007",Bedfordview,Gauteng
8879151012,Lancet Labratories Covid-19 Testing Site,clinic,-26.095609,28.055403,"173, Rivonia Road",Morningside,Gauteng
8879826867,Lancet Labarotories Covid-19 Testing Site,clinic,-26.6669141,27.9272541,"46, Rhodes Avenue, 1939",Vereeniging,Gauteng
8879841173,Lancet Labratories Covid-19 Testing site,clinic,-26.2705419,28.1218217,"68, Voortrekker Road, 1449",New Redruth,Gauteng
8879846084,Lancet Laboratories Codiv-19 Testing Site,clinic,-28.765073,24.7367876,"112, MacDougall Street, 8301",Kimberley,Free State
8911228034,The Local Choice Pharmacy,pharmacy,-26.9592073,24.7272015,"17, De Kock Street, 8601",Vryburg,North West
8914255563,San Ridge Medical Centre,clinic,-25.9760291,28.1174227,,,Gauteng
8984221675,Drs. Augustyn / De la Bat / Ferreira,doctors,-33.9663102,22.4855252,,,Unknown
8984221676,Drs. De Neckers / Zoomers / Burchell,dentist,-33.9663111,22.4857259,,,Unknown
8991378228,Potgier & Pike Biokineticists,rehabilitation,-33.9602653,22.4886777,"106, Stander Street, 6530",George,Unknown
8996712824,Bafokeng Health Centre,centre,-25.5603027,27.1560487,,Phokeng,Gauteng
9017968620,St. Lukes Hospice,hospice,-33.831332,18.5124036,"248, Blaauwberg Road, 7441",Table View,Western Cape
9028652217,MediRite,pharmacy,-25.6816401,28.2520723,"Stephan Road, 0150",Pretoria,Gauteng
9028654331,pnp,pharmacy,-25.6816459,28.2520729,"Cnr Sefako Makgatho Dr & Enkeldoorn Ave, Shop 35, Kolonnade Retail Park, Montana, Pretoria, 0182, 0182",Pretoria,Gauteng
9028717317,Intercare Medical Centre Wonderboom,clinic,-30.018703,30.9139547,"Prince Street, 0182",Pretoria,KwaZulu-Natal
9031830617,Clicks,pharmacy,-26.1477528,28.3417869,"171, Pretoria Road, 1501",Benoni,Gauteng
9031834019,Dis-Chem,pharmacy,-26.1359167,28.3493398,"Cnr Pretoria Road & Vlei Road, 1501",Rynfield,Gauteng
9034076350,COVID-19 Vaccination Site,yes,-26.18,28.019015,Milpark Hospital,,Gauteng
9034214219,FF Ribeiro Clinic,clinic,-25.7447281,28.1957889,"Sisulu Street, 0002",Pretoria,Gauteng
9034239217,Dr van Wyk and Luyt,doctors,-25.7452727,28.1954811,"Sisulu Street, 0083","Arcadia, Pretoria",Gauteng
9034268117,Kealeboga Pharmacy,clinic,-25.7446726,28.217941,"761, Stanza Bopape Street, 0083","Arcadia, Pretoria",Gauteng
9034281920,Groenkloof Healthcare Sub-Acute (Stepdown),clinic,-25.7717188,28.2108761,"19, George Storrar Drive, 0181",Pretoria,Gauteng
9034309317,Mamelodi West Primary Health Care Clinic,clinic,-25.7143256,28.3487881,"6883, Nthsabeleng Street, 0122","Mamelodi West, Pretoria",Gauteng
9034407220,Akeso Arcadia,hospital,-25.7472086,28.2238005,"871, Francis Baard Street, 0083","Arcadia, Pretoria",Gauteng
9034476717,Folang Clinic,clinic,-25.7498955,28.1737718,"175, Es'kia Mphahlele Drive, 0126",Pretoria,Gauteng
9034907736,,doctors,-33.9823475,18.6771335,,,Western Cape
9036501517,Health and Wellness Clinic for Women,clinic,-25.7507195,28.2231584,"Kirkness Street, 0002",pretoria,Gauteng
9038311517,Mediklin Pharmacy & Medicine,pharmacy,-26.1735317,28.3297062,"6th Avenue, 1501","Northmead, Benoni",Gauteng
9038327417,Rynfield Heath and Home Pharmacy,pharmacy,-26.1566706,28.3324903,"31, Miles Sharp Street, 1501",Benoni,Gauteng
9038367517,MOD Care,dentist,-26.1509069,28.3112258,"Malva Street, 1501",Benoni,Gauteng
9038379117,Spec-Savers,doctors,-26.1478202,28.3425057,"Rickard Street, 1501",Benoni,Gauteng
9038379118,Clicks,pharmacy,-26.16189,28.2963395,"Sheridan Road, 1501",Benoni,Gauteng
9038384917,Clicks,pharmacy,-26.1622292,28.3053141,"Klip Street, 1501",Benoni,Gauteng
9038387818,Dr Darryl Margetts Dental Rooms,pharmacy,-26.1678267,28.293169,"87, Kei Road, 1501",Benoni,Gauteng
9038391421,Lakefield Medical Center,clinic,-26.1866501,28.2986784,"78, Edward Street, 1501",Benoni,Gauteng
9038418318,Rynpark 1 Frailcare,doctors,-26.1416804,28.3492595,"Parker Street, 1501","Rynfield, Benoni",Gauteng
9038421218,Visual Eyes,doctors,-26.1626363,28.2958192,"19, Sheridan Road, 1501",Benoni,Gauteng
9038425817,Dr PDC Erasmus & Associates,doctors,-26.1713364,28.328762,"9th Avenue, 1501",Benoni,Gauteng
9038432417,Sheila Thomas Optometrists,doctors,-26.1708502,28.3286278,"4, 9th Avenue, 1501",Benoni,Gauteng
9038435617,The Local Choice Pharmacy Falls,pharmacy,-26.1668685,28.3105658,"Webb Street, 1501",Benoni,Gauteng
9038438317,Carolyn Fenwick Phsiotherapists,doctors,-26.162593,28.2955188,"21, Sheridan Road, 1501",Benoni,Gauteng
9038455317,Dr BJ Jacobs,doctors,-26.193537,28.3071102,"132, Woburn Avenue, 1501",Benoni,Gauteng
9038693621,Serfontein and Associates,doctors,-25.7589815,28.3222657,"573, Rossouw Street, 0184",Pretoria,Gauteng
9038695017,Clicks,pharmacy,-25.7582954,28.2425505,"Lunnon Road, 0181",Pretoria,Gauteng
9038800017,Medicare24,clinic,-26.1783893,28.2457262,"Wiek Street, 1459",Boksburg,Gauteng
9039135319,Dr MC Minnie,dentist,-25.7587979,28.2389187,"159, Lynnwood Road, 0002",Pretoria,Gauteng
9039141818,Dr B Foul,dentist,-25.7610493,28.2405764,"220, Alexander Street, 0181",Pretoria,Gauteng
9039147117,Carecross Health,hospital,-25.7601265,28.2416062,"230, Brooks Street, 0181",pretoria,Gauteng
9039150217,Dr Ah Coetzee,doctors,-25.7612715,28.2425183,"249, Brooks Street, 0181",pretoria,Gauteng
9039638932,Dis-Chem,pharmacy,-26.1847679,28.3157158,"18b, Tom Jones, 1501",Benoni,Gauteng
9039670917,Farra Care Pharmacy,doctors,-26.1617505,28.2974553,"110, Bayley Street, 1501",Benoni,Gauteng
9041058217,,clinic,-25.4951726,28.0847239,0190,Mabopane,Gauteng
9041270317,RH Bell Hospital,hospital,-26.0972425,27.8045297,"Bell Drive, 1746",Krugersdorp,Gauteng
9041298617,Ampath - Krugersdorp Bell street,clinic,-26.0973005,27.8056095,"210, Bell Drive, 1746",Krugersdorp,Gauteng
9041469417,Botha & Jurgens Inc,doctors,-26.0967078,27.8040469,"70, Shannon Road, 1746",Krugersdorp,Gauteng
9041551817,HEALth-WorX Medical & Dental Centre - Valley View,doctors,-26.0817098,27.8043044,"Robert Broom Drive, 1734",Krugersdorp,Gauteng
9041558917,Dis-Chem Pharmacy - Valley View,pharmacy,-26.0816424,27.8041059,Robert Broom Drive,,Gauteng
9041579017,Medicross - Rangeview,doctors,-26.0931138,27.8268725,"Robert Broom Drive, 1739",Krugersdorp,Gauteng
9041593117,Noordheuwel Pharmacy,pharmacy,-26.0964429,27.8026253,"Bell Drive, 1739",Krugersdorp,Gauteng
9041618817,Lancet Laboratories - Bell street Clinic,clinic,-26.0965667,27.8040015,"Shannon Road, 1739",Krugersdorp,Gauteng
9041639217,Wilropark Pharmacy,pharmacy,-26.1250121,27.8480673,"21, Mimosa Street, 1724",Krugersdorp,Gauteng
9041673717,G4 Medical Services - NiteDoc,clinic,-26.1265437,27.8472894,"8, C.R. Swart Drive, 1724",Krugersdorp,Gauteng
9041693917,Dis-Chem Pharmacy - Princess Crossing,pharmacy,-26.1302378,27.8496283,"Ontdekkers Road, 1724",Krugersdorp,Gauteng
9042596431,Life Groenkloof Hospital,hospital,-25.7707937,28.2163667,"50, George Storrar Drive, 0132",Pretoria,Gauteng
9042596920,Medicross Medical Centre Krugersdorp,clinic,-26.1066099,27.7775913,"Luipaard Street, 1739",Krugersdorp,Gauteng
9042652817,Mitha's Pharmacy,pharmacy,-26.1011061,27.7972341,,,Gauteng
9042656017,Clicks Pharmacy - Key West,pharmacy,-26.087795,27.7832329,"Paardekraal Drive, 1739",Krugersdorp,Gauteng
9042672117,Dis-Chem Pharmacy Krugersdorp - President Square,pharmacy,-26.0984999,27.777493,"15, Pretoria Street, 1739",Krugersdorp,Gauteng
9045412317,Sunward Park Hospital Netcare,hospital,-26.2599367,28.2568145,"sunpark hospital, Kingfisher Avenue, 1459",Boksburg,Gauteng
9046093644,Mshongo Pharmacy,pharmacy,-25.7717404,28.110004,"10805, Maunde Street, 0183",Pretoria,Gauteng
9046212717,Doctor,doctors,-25.7519178,28.2230294,"Kirkness Street, 0007",pretoria,Gauteng
9046229517,Loftus Medical,doctors,-25.7518647,28.2229543,"Kirkness Street, 0083",Pretoria,Gauteng
9046321818,Hatmed Medical Centre,clinic,-25.7514443,28.2355874,"454, Hilda Street, 0083",Preoria,Gauteng
9046334617,Burnetta Medical Centre,doctors,-25.7497532,28.2358664,"Burnett Street, 0102",Pretoria,Gauteng
9046344417,Dr GA Bezuidenhout,doctors,-25.7498983,28.2360166,Burnett Street,,Gauteng
9046349117,Dr Luis Maracha,clinic,-25.7500335,28.2355499,"Hilda Street, 0028",Pretoria,Gauteng
9046353217,Dr Mashuda Ally,doctors,-25.7503235,28.2360971,"Burnett Street, 0181",Pretoria,Gauteng
9046373617,Dr R Abouchabki,doctors,-25.7505939,28.2361507,"Burnett Street, 0083",Pretoria,Gauteng
9047515817,Spec-Savers Groenkloof,clinic,-25.772436,28.2166618,"Groenkloof Plaza,, George Storrar Drive, 0145",Pretoria,Gauteng
9047520617,Life Groenkloof Hospital,hospital,-25.7710834,28.2157445,"George Storrar Drive, 0132",Pretoria,Gauteng
9047525517,Dis-Chem,pharmacy,-25.7719916,28.2341337,"338, Bronkhorst Street, 0181",Pretoria,Gauteng
9047532217,Clicks,pharmacy,-25.7719723,28.2344985,"Kerneels Young, 0011",Pretoria,Gauteng
9047984318,Bertha Gxowa Hospital,hospital,-26.220087,28.1635916,"Angus Street, Germiston South, 1401",Germiston,Gauteng
9048057024,Sithole H.L,doctors,-25.7506906,28.2031274,"Jeppe Street, 0002",Pretoria,Gauteng
9048060018,Nongogo V N Physiotherapy,clinic,-26.1403464,28.4240073,"6166, Mocke Street, 1520",Daveyton,Gauteng
9048060019,Rider Medical And Women Clinic,clinic,-25.7507679,28.2024193,"Greef Street, 0002",pretoria,Gauteng
9048062618,South African National Blood Services,doctors,-25.7497242,28.2361132,"27, Burnett Street, 0083",Pretoria,Gauteng
9048077418,Dunvegan Medical Centre,clinic,-26.1575446,28.150253,"48, Dunvegan Avenue, 1609",Edenvale,Gauteng
9048077419,Dr Pierre & Dr Anne Marais,doctors,-26.1607345,28.1520367,"74, Dunvegan Avenue, 1609",Edenvale,Gauteng
9048079417,Daveyton East Clinic,clinic,-26.1312925,28.4385502,"869, Reggie Street, 1520","Chris Hani, Benoni",Gauteng
9048086818,Motsaneng Medical Centre,doctors,-25.7528697,28.2025158,"Kotze Street, 0001",pretoria,Gauteng
9048099917,Green Cross Clinic,clinic,-25.7525653,28.2070166,"Suite 104, Adverto Towers. 80, Celliers Street, 0002",Pretoria,Gauteng
9048102617,Dr Og Oyeyemi,doctors,-25.7535509,28.2057935,"Celliers Street, 0002",Pretoria,Gauteng
9048108717,Laosebikan O A,doctors,-25.7518115,28.2038194,"Robert Sobukwe Street, 0002",Pretoria,Gauteng
9048118917,Glendower Pharnacy (Pty),pharmacy,-26.1608042,28.1521869,"74, Dunvegan Avenue, 1609",Edenvale,Gauteng
9048131918,Dr R Erasmus,doctors,-26.1788034,28.2856482,"3, Lakefield Avenue, 1501",Benoni,Gauteng
9048148017,Netcare Optiklin Eye Hospital,hospital,-26.1786926,28.2884324,"104, Klein Street, 1501",Benoni,Gauteng
9048164017,Alpha Pharm,pharmacy,-26.1255372,28.2314595,"Whirlwind Street, 8940",Kempton Park,Gauteng
9048172817,Unimed-Medical Doctor and Dentist,clinic,-25.7509177,28.2358181,"1133, Burnett Street, 0028",Pretoria,Gauteng
9048175917,Thelle Mogoerane Regional Hospital,hospital,-26.357122,28.2243598,"12390, Nguza Street, 1486",Vosloorus,Gauteng
9048185217,Clinix Botshelong - Empilweni Private Hospital,hospital,-26.3444942,28.218338,"9, Sam Sekoati Avenue, 1475",Vosloorus,Gauteng
9048207717,Clementina Medical practice,clinic,-25.7528141,28.2400855,"Shop 3, 525, Jan Shoba Street, 0028",Pretoria,Gauteng
9048214017,Tswelopelo Primary Health Care Clinic,clinic,-26.3263804,28.1874202,"Theko Street, 1486",Vosloorus,Gauteng
9048230317,AVIA Occupational Health Care Services,clinic,-25.7512655,28.2354373,"484, Hilda Street, 0083",Pretoria,Gauteng
9048245617,Parkdene Medical Centre,clinic,-26.2279406,28.2545292,"318, Trichardts Road, 1459","Parkrand, Johannesburg",Gauteng
9048264319,Dis-Chem,pharmacy,-26.1803872,28.2481134,"North Rand Road, Retail Park, 1459",Boksburg,Gauteng
9048264917,Wellness at Hatfield,clinic,-25.7512752,28.2356626,"454, Hilda Street, 0083",Pretoria,Gauteng
9048269320,The Medicine Shop Pharmacy,pharmacy,-25.7724022,28.2150525,"Bronkhorst Street, 0011",Pretoria,Gauteng
9048285817,Netcare Alberlito Hospital,hospital,-29.5306275,31.2021697,"Kirsty Close, 4420",Dolphin Coast,KwaZulu-Natal
9048287717,Joynt Jeannette F,doctors,-25.7737404,28.2193654,"Engelenburg Street, 0011",Groenkloof,Gauteng
9048291415,,yes,-33.9655288,18.6444506,,,Western Cape
9048293717,Burnetta Medical Centre,doctors,-25.7508065,28.2374221,"471, Grosvenor Street, 0102",Pretoria,Gauteng
9048293718,General Justice Gizenga Mpanza Regional Hospital (formerly Stanger Hospital),hospital,-29.3355422,31.2844813,"23A, King Shaka Street, 4450",Durban,KwaZulu-Natal
